label,age,gender,residence,city,city_rank,series_dev,series_group,emui_dev,device_name,device_size,net_type,task_id,adv_id,creat_type_cd,adv_prim_id,inter_type_cd,slot_id,site_id,spread_app_id,hispace_app_tags,app_second_class,app_score,pt_d,u_newsCatInterestsST,u_refreshTimes,u_feedLifeCycle
1,3,2,30,113,5,30,3,35,123,1403,7,29047,14261,8,2066,4,13,1,114,43,18,10.0,202206060825,0,7,17
1,5,2,29,155,2,16,5,13,168,2117,4,17957,14086,8,1041,5,43,1,246,47,14,10.0,202206031010,0,8,17
1,2,2,30,113,5,11,8,29,109,2032,7,29135,16983,8,1535,4,28,1,168,43,18,10.0,202206080325,0,0,17
1,8,2,13,191,4,11,8,32,216,2401,7,36169,20517,8,1535,4,34,1,168,43,18,10.0,202206090755,0,0,11
1,3,2,20,328,5,32,6,29,207,2353,7,12655,18017,8,1036,4,47,1,312,43,18,10.0,202206090616,0,6,17
1,3,2,20,372,5,32,6,14,131,2401,7,10519,20995,8,1669,4,54,1,344,20,13,10.0,202206051216,1,0,15
1,7,2,26,380,4,34,7,20,137,2117,7,10653,13957,8,1036,4,54,1,312,43,18,10.0,202206061007,0,5,17
1,3,3,26,264,2,30,3,28,278,2482,7,29412,15308,8,1036,4,17,1,312,43,18,10.0,202206070730,0,0,11
1,8,2,20,328,5,31,3,20,346,2103,7,32921,19257,10,1830,5,16,1,162,47,14,10.0,202206050632,0,7,17
1,3,2,21,370,2,11,8,29,109,2117,7,24354,19463,8,1169,4,34,1,321,43,18,10.0,202206040359,0,4,17
1,8,2,18,297,5,32,6,32,187,2401,7,21921,13250,8,1922,5,35,1,257,49,17,10.0,202206051209,0,7,17
1,8,2,21,251,2,16,5,21,183,2438,7,22114,20256,8,1245,4,38,1,306,27,14,10.0,202206090601,0,5,11
1,7,2,34,278,5,16,5,35,220,2231,7,10250,10945,8,1220,4,54,1,280,49,17,10.0,202206041008,1,0,11
1,4,2,30,113,5,31,3,20,346,2117,7,19653,10205,5,1944,3,22,1,213,18,23,0.0,202206090741,0,0,17
1,6,4,33,319,3,27,2,11,137,1815,7,29080,18821,6,1633,5,46,1,162,47,14,10.0,202206090830,0,0,11
1,6,4,33,319,3,27,2,11,113,1403,7,14584,17683,5,1236,3,17,1,213,18,23,0.0,202206101200,0,6,17
1,2,3,20,170,4,30,3,28,278,1555,4,14584,17683,5,1236,3,22,1,213,18,23,0.0,202206031140,1,0,12
1,6,4,33,319,3,27,2,11,229,2032,7,34365,10889,8,1837,4,28,1,152,49,17,10.0,202206050158,0,4,17
1,7,2,20,282,5,34,7,20,166,1263,7,31941,21695,8,1036,4,38,1,312,43,18,10.0,202206030901,0,0,16
1,7,2,18,324,2,16,5,35,321,1284,7,33713,16458,8,1031,5,38,1,141,14,17,10.0,202206051035,0,4,17
1,3,4,33,319,3,34,7,20,137,2117,7,34041,13608,8,1036,4,54,1,312,43,18,10.0,202206040126,1,0,11
1,8,3,17,184,4,11,8,36,302,2117,7,13587,14071,3,1619,4,54,1,257,49,23,0.0,202206030656,0,6,17
1,5,2,18,297,5,32,6,20,229,2117,7,35422,13904,8,1537,4,18,1,197,46,15,10.0,202206060140,1,0,11
1,2,2,16,212,5,30,3,21,278,1555,7,35368,17851,8,2030,5,31,1,246,47,14,10.0,202206070632,0,0,15
1,8,3,13,375,2,11,8,32,216,2401,7,11208,18100,6,1368,5,46,1,325,26,20,10.0,202206041119,1,3,11
1,7,2,20,246,2,16,5,35,321,1704,7,34382,11752,10,2066,4,16,1,114,43,18,10.0,202206061222,0,6,17
1,5,2,17,254,5,16,5,20,220,2231,7,19352,12774,8,1036,4,26,1,312,43,18,10.0,202206040503,0,4,17
1,6,4,33,319,3,27,2,11,298,1100,7,36342,13328,8,1406,5,17,1,104,19,18,6.0,202206081253,0,4,17
1,6,4,33,319,3,27,2,11,310,2231,7,10188,19529,8,1532,4,64,1,168,43,18,10.0,202206081223,1,0,15
1,8,2,19,199,4,30,3,13,211,2397,3,33753,23451,8,1709,5,31,1,190,47,14,10.0,202206050546,0,3,17
1,8,2,18,386,2,16,5,20,318,2117,7,29283,11577,8,1041,5,54,1,246,47,14,10.0,202206040122,0,5,17
1,4,2,16,355,2,16,5,21,333,2032,6,22130,16078,8,1195,5,38,1,332,47,14,10.0,202206070638,0,2,17
1,6,4,33,319,3,27,2,11,344,1539,7,13997,15068,7,1097,3,22,1,213,18,23,0.0,202206040207,0,1,11
1,5,2,32,179,5,11,8,36,302,2117,7,24899,10856,8,1363,5,34,1,317,39,23,0.0,202206041138,0,4,17
1,2,2,20,372,5,16,5,19,124,2117,7,23523,16174,8,1037,4,47,1,327,12,29,10.0,202206070859,0,0,16
1,5,2,46,270,2,34,7,21,200,1230,7,31539,22208,7,1061,3,30,1,213,18,23,0.0,202206050114,0,2,15
1,7,2,25,420,2,32,6,19,234,2117,7,14085,19428,8,1005,4,40,1,309,20,13,10.0,202206081012,0,0,16
1,3,4,33,319,3,30,3,35,123,2556,7,34041,13608,8,1036,4,17,1,312,43,18,10.0,202206061113,0,0,17
1,5,2,19,199,4,31,3,21,151,2117,7,24103,20051,8,1220,4,22,1,280,49,17,10.0,202206060140,0,0,12
1,4,2,20,328,5,16,5,28,124,2117,7,11208,18100,6,1368,5,46,1,325,26,20,10.0,202206050637,1,0,16
1,4,2,32,143,2,16,5,20,220,2231,7,23823,11129,8,1492,5,35,1,162,47,14,10.0,202206080425,0,0,15
1,5,2,12,125,4,34,7,20,153,1570,7,15801,10620,8,2066,4,17,1,114,43,18,10.0,202206080842,0,4,15
1,8,2,17,254,5,30,3,28,117,1027,6,20176,20963,3,1223,5,17,1,162,47,14,10.0,202206040549,0,6,17
1,5,2,45,371,5,34,7,21,200,2401,7,31706,12646,8,1036,4,54,1,312,43,18,10.0,202206060513,1,0,15
1,7,2,27,162,5,16,5,28,262,2059,7,35422,12785,8,1537,4,12,1,197,46,15,10.0,202206081225,0,0,15
1,6,4,33,319,3,27,2,11,346,2117,4,36110,16947,8,2009,4,59,1,346,30,28,10.0,202206080738,0,0,15
1,2,2,18,324,2,26,7,35,138,2117,7,31706,12646,8,1036,4,40,1,312,43,18,10.0,202206060556,1,0,16
1,8,2,16,332,2,11,8,17,140,1269,7,11923,21714,8,1060,4,28,1,344,20,13,10.0,202206050703,0,9,17
1,8,2,25,420,2,30,3,35,319,2032,6,13860,13258,8,1314,5,17,1,246,47,14,10.0,202206090704,0,9,17
1,5,2,24,431,5,34,7,19,260,2117,7,35422,13904,8,1537,4,47,1,197,46,15,10.0,202206040517,1,0,16
1,3,2,45,153,2,11,8,23,242,2401,7,10653,13957,8,1036,4,62,1,312,43,18,10.0,202206050822,1,3,11
1,2,3,16,310,2,16,5,20,202,2117,4,22068,18718,8,1939,4,42,1,192,44,17,10.0,202206060512,0,4,17
1,6,4,33,319,3,27,2,11,319,2117,7,13312,13848,8,1230,5,22,1,198,43,18,10.0,202206040321,1,6,17
1,5,2,24,431,5,30,3,28,278,1555,7,21493,15213,8,1036,4,22,1,312,43,18,10.0,202206071151,0,0,11
1,4,2,18,168,2,31,3,20,122,2117,4,34455,11917,8,1585,5,22,1,190,47,14,10.0,202206040719,1,0,11
1,4,3,16,310,2,11,8,29,337,2021,6,23447,14307,8,1077,4,17,1,352,19,18,10.0,202206060326,0,2,17
1,5,2,27,162,5,34,7,20,137,1656,7,27096,13556,8,1028,5,17,1,181,26,20,10.0,202206090809,0,2,13
1,5,2,16,212,5,15,6,20,257,1815,7,34099,21104,8,1036,4,64,1,312,43,18,10.0,202206090956,1,0,15
1,6,4,33,319,3,27,2,11,319,2085,6,32148,10998,8,1041,5,17,1,246,47,14,10.0,202206060625,0,0,15
1,7,3,29,285,2,30,3,28,278,1555,7,26340,11078,8,1005,4,50,1,309,20,13,10.0,202206060635,0,9,17
1,3,4,16,147,2,32,6,19,312,1135,7,12655,18017,8,1036,4,67,1,312,43,18,10.0,202206070527,1,0,16
1,3,2,11,436,2,16,5,13,168,1656,6,27096,13556,8,1028,5,38,1,181,26,20,10.0,202206070832,0,0,11
1,8,2,29,285,2,16,5,21,183,1186,7,27358,21836,8,1771,5,65,1,283,23,17,10.0,202206090826,0,5,17
1,3,2,46,354,2,17,4,20,139,1075,7,31996,10724,10,1403,4,16,1,174,16,18,10.0,202206031240,0,7,17
1,9,2,26,158,2,15,6,16,307,1505,7,19210,18068,3,1619,4,34,1,257,49,17,10.0,202206090239,0,0,13
1,3,2,42,410,2,34,7,21,136,2401,7,10670,11794,10,1220,4,23,1,280,49,17,10.0,202206080115,1,0,10
1,7,2,13,347,2,16,5,35,191,1171,7,10332,19824,8,1189,4,38,1,152,49,17,10.0,202206031238,0,6,17
1,2,2,13,191,4,17,4,31,208,1186,7,19601,18666,8,1167,5,65,1,190,47,14,10.0,202206081159,0,9,17
1,2,2,23,262,4,30,3,13,272,2118,7,14506,12779,8,1363,5,17,1,317,39,15,10.0,202206050109,0,4,17
1,2,2,21,220,5,30,3,28,278,1555,4,31605,10374,8,1833,5,22,1,176,26,23,0.0,202206060621,0,5,17
1,7,2,20,328,5,34,7,20,153,2032,6,25875,19913,8,1441,5,58,1,190,47,14,10.0,202206070957,0,7,17
1,7,2,26,380,4,30,3,21,123,2397,4,27650,17135,8,1090,5,22,1,190,47,23,0.0,202206090623,0,3,17
1,5,2,45,371,5,34,7,19,224,1092,7,34072,21950,8,1217,4,38,1,263,46,15,10.0,202206080933,0,6,17
1,7,2,30,113,5,31,3,20,122,2117,7,31941,21695,8,1036,4,22,1,312,43,18,10.0,202206050821,0,0,13
1,7,2,13,375,2,23,6,28,245,2032,7,29996,18524,8,1518,4,17,1,114,43,18,10.0,202206090846,0,0,16
1,9,2,24,431,5,34,7,19,260,2117,7,14909,22341,6,1060,4,46,1,344,20,23,0.0,202206081038,0,0,16
1,6,4,33,319,3,13,2,11,278,2482,6,35230,17802,8,1223,5,17,1,162,47,14,10.0,202206030300,0,4,11
1,8,2,13,191,4,16,5,20,220,2231,4,32103,11716,5,1743,5,53,1,190,47,23,0.0,202206081109,0,6,17
1,8,2,19,199,4,31,3,21,151,2117,7,10250,10945,8,1220,4,50,1,280,49,17,10.0,202206031122,0,5,17
1,5,2,27,162,5,31,3,20,346,2117,7,21812,18340,8,2066,4,22,1,114,43,18,10.0,202206091026,1,0,10
1,8,2,20,321,2,16,5,20,334,2117,7,23936,12234,8,1558,4,26,1,298,49,17,10.0,202206040320,1,0,15
1,4,2,19,131,2,34,7,28,280,2117,4,29474,18369,5,1615,5,53,1,112,29,18,10.0,202206070630,0,0,11
1,3,2,30,113,5,16,5,21,355,1186,7,24976,17378,8,1041,5,17,1,246,47,23,0.0,202206090134,0,8,17
1,5,2,20,328,5,16,5,21,206,2401,3,31116,18353,8,1827,5,35,1,325,26,20,10.0,202206050653,0,0,11
1,5,3,23,262,4,34,7,20,260,2117,7,20896,12124,8,1669,4,47,1,344,20,13,10.0,202206070452,0,0,16
1,5,2,46,219,2,34,7,35,280,1570,7,23253,16996,8,1028,5,38,1,181,26,20,10.0,202206061246,0,5,17
1,5,2,34,177,2,34,7,21,115,1505,7,25195,18550,8,1036,4,54,1,312,43,18,10.0,202206090427,0,0,15
1,3,3,34,393,4,17,4,30,328,1505,7,23936,12234,8,1558,4,40,1,298,49,17,10.0,202206070123,1,0,15
1,7,2,13,293,2,16,5,13,168,2117,7,18800,17828,8,1036,4,54,1,312,43,18,10.0,202206071123,0,5,17
1,8,2,28,292,2,16,5,28,240,2231,7,17772,19885,6,1195,5,46,1,332,47,14,10.0,202206030644,0,0,16
1,5,2,27,162,5,34,7,21,136,2401,7,13884,13884,8,1482,4,35,1,257,49,17,10.0,202206080842,0,3,17
1,6,4,33,319,3,27,2,11,319,2032,7,29270,11657,8,1161,5,13,1,322,41,25,10.0,202206040604,0,9,17
1,3,2,17,114,2,11,8,23,242,1186,7,28435,22115,8,1611,4,17,1,372,20,13,10.0,202206080517,0,9,17
1,3,4,29,155,2,24,2,23,311,1603,3,35108,15252,8,1956,5,47,1,162,47,14,10.0,202206030753,0,7,17
1,8,2,20,372,5,30,3,28,335,1555,4,19379,10189,5,1524,3,50,1,213,18,23,0.0,202206070137,0,4,17
1,9,2,13,103,2,32,6,20,229,2117,7,36038,20367,8,1381,4,42,1,250,49,23,0.0,202206070918,0,4,17
1,4,2,16,332,2,16,5,13,292,1891,3,22808,14487,3,1114,5,54,1,162,47,14,10.0,202206071136,1,0,15
1,8,2,18,297,5,34,7,19,224,2519,7,35422,13904,8,1537,4,38,1,197,46,15,10.0,202206060618,1,0,16
1,2,2,37,107,2,16,5,35,191,2231,7,10526,23106,5,1041,5,35,1,213,18,23,0.0,202206050937,0,9,17
1,6,4,33,319,3,27,2,11,151,2117,7,23936,12234,8,1558,4,22,1,298,49,17,10.0,202206050213,0,0,15
1,5,2,46,354,2,16,5,20,220,2231,7,19352,12774,8,1036,4,54,1,312,43,18,10.0,202206040722,1,0,17
1,8,2,13,150,2,32,6,32,323,1186,7,11706,20306,8,1005,4,28,1,309,20,13,10.0,202206080801,0,9,17
1,8,2,39,429,5,16,5,13,324,1186,7,17359,22081,8,1363,5,38,1,317,39,15,10.0,202206040243,0,7,17
1,8,2,41,112,2,30,3,28,278,2256,6,17952,11012,8,1633,5,17,1,162,47,14,10.0,202206050503,0,3,17
1,3,2,20,328,5,24,2,23,305,1603,7,19418,21535,8,1005,4,35,1,309,20,13,10.0,202206030926,0,2,17
1,7,2,13,375,2,31,3,20,346,2117,7,27955,23283,8,1518,4,22,1,114,43,18,10.0,202206071015,0,2,17
1,8,2,21,232,2,31,3,21,210,2177,3,35311,20690,8,1487,5,22,1,306,27,14,10.0,202206031225,0,5,17
1,5,2,30,113,5,16,5,20,334,2117,7,26153,13629,5,1767,4,53,1,132,19,18,10.0,202206091048,1,4,17
1,3,4,33,319,3,16,5,35,324,2401,3,35353,14279,8,1289,5,26,1,121,47,14,10.0,202206030146,0,5,17
1,3,4,24,431,5,23,6,18,156,1786,7,10548,16749,8,1669,4,28,1,344,20,13,10.0,202206040249,0,4,15
1,5,2,27,162,5,30,3,28,335,1555,4,10087,18248,8,1858,5,22,1,190,47,14,10.0,202206091241,0,0,11
1,7,2,17,343,5,11,8,29,109,2117,7,34295,14744,8,1077,4,34,1,352,19,18,10.0,202206040802,0,0,11
1,7,2,18,409,2,20,6,19,281,1704,7,14995,18938,8,1561,5,65,1,322,41,25,10.0,202206080838,0,0,16
1,3,2,19,151,4,11,8,29,109,1745,7,29566,10517,8,1698,5,28,1,162,47,14,10.0,202206090412,0,9,17
1,7,2,21,360,2,30,3,28,278,1555,4,27724,19891,8,1008,5,22,1,190,47,14,10.0,202206050948,0,7,17
1,3,2,20,321,2,11,8,23,242,1186,6,35562,22718,3,1449,5,28,1,140,35,14,10.0,202206040808,0,4,17
1,4,2,26,380,4,16,5,21,127,1186,7,28511,14399,8,1036,4,12,1,312,43,18,10.0,202206080925,0,3,17
1,2,2,14,222,2,32,6,19,141,1821,7,26391,11780,10,1647,4,16,1,168,43,18,10.0,202206030556,0,0,16
1,3,4,33,319,3,31,3,13,248,2117,7,22719,17754,8,1518,4,35,1,114,43,18,10.0,202206030335,1,0,14
1,3,2,21,370,2,32,6,29,207,1120,7,18834,16320,8,1038,5,17,1,162,47,14,10.0,202206070934,0,6,17
1,5,2,45,319,3,23,6,28,245,2117,7,28768,16717,8,1036,4,40,1,312,43,18,10.0,202206091127,0,0,16
1,7,2,22,377,3,31,3,20,122,2117,7,25537,20093,8,1036,4,22,1,312,43,18,10.0,202206050221,1,0,15
1,3,2,30,113,5,11,8,29,213,1565,7,21424,19199,8,1172,5,17,1,240,12,29,10.0,202206051034,0,9,17
1,8,2,25,420,2,34,7,21,237,2024,7,14483,16105,8,1036,4,12,1,312,43,18,10.0,202206050503,0,5,17
1,4,2,17,367,2,16,5,21,170,1186,6,26645,12507,5,1296,3,65,1,213,18,23,0.0,202206090843,0,9,17
1,8,2,17,343,5,16,5,21,150,2401,7,26981,13577,2,1913,3,52,1,213,18,23,0.0,202206040712,0,6,11
1,2,2,20,282,5,34,7,20,166,1555,7,19352,12774,8,1036,4,47,1,312,43,18,10.0,202206090356,0,0,16
1,2,2,13,191,4,16,5,21,181,2401,7,22099,10902,8,1482,4,35,1,257,49,17,10.0,202206031036,0,4,14
1,3,3,20,321,2,16,5,20,334,2117,7,34041,13608,8,1036,4,54,1,312,43,18,10.0,202206051126,1,3,10
1,5,2,19,199,4,16,5,20,220,2231,7,20563,14875,8,1121,4,54,1,298,49,17,10.0,202206060514,0,0,12
1,8,2,21,360,2,16,5,35,191,2431,6,30993,18742,8,1106,5,38,1,240,12,29,10.0,202206090912,0,7,17
1,7,2,29,389,2,16,5,21,206,2438,7,36202,23346,8,1633,5,65,1,162,47,14,10.0,202206070553,0,4,17
1,6,4,33,319,3,27,2,11,191,2231,7,10519,20995,8,1669,4,54,1,344,20,13,10.0,202206030648,0,5,17
1,3,4,20,227,2,17,4,19,184,1486,7,28435,22115,8,1611,4,38,1,372,20,13,10.0,202206090122,0,7,17
1,6,4,33,319,3,27,2,11,335,2482,7,25070,18958,8,1650,5,17,1,162,47,14,10.0,202206050210,0,2,17
1,2,2,20,296,4,16,5,28,124,2117,7,11483,14699,8,1041,5,49,1,246,47,14,10.0,202206061028,0,0,16
1,7,2,20,328,5,16,5,21,206,2401,3,10711,15997,5,1446,3,54,1,213,18,23,0.0,202206040142,0,4,15
1,7,2,20,163,4,21,4,16,293,2401,7,21493,15213,8,1036,4,25,1,312,43,18,10.0,202206050932,0,3,17
1,2,2,45,326,2,34,7,21,200,2401,7,12281,19995,3,1029,5,54,1,287,49,17,10.0,202206070637,0,7,17
1,8,2,18,297,5,11,8,36,299,2117,4,30182,13249,8,1836,5,62,1,271,39,15,10.0,202206060357,0,2,17
1,7,2,32,179,5,30,3,21,351,2117,7,29437,21429,8,1028,5,50,1,181,26,20,10.0,202206030649,0,9,17
1,9,2,30,113,5,34,7,19,260,2117,7,10653,13957,8,1036,4,44,1,312,43,18,10.0,202206081025,1,0,16
1,7,2,41,135,5,31,3,20,122,2117,4,14584,17683,5,1236,3,22,1,213,18,23,0.0,202206031144,0,2,17
1,5,2,20,372,5,19,6,30,228,1786,7,21493,15213,8,1036,4,38,1,312,43,18,10.0,202206031259,1,3,15
1,8,2,34,393,4,34,7,20,137,2117,7,12655,18017,8,1036,4,54,1,312,43,18,10.0,202206090728,1,0,10
1,4,2,13,191,4,16,5,21,170,1284,6,20911,22143,8,1077,4,12,1,352,19,18,10.0,202206041025,0,8,17
1,8,2,20,315,2,31,3,21,210,2177,7,33422,19818,8,1036,4,22,1,312,43,18,10.0,202206050107,0,6,17
1,2,2,14,300,2,16,5,21,170,2401,7,15603,16509,8,1535,4,54,1,168,43,18,10.0,202206061037,0,2,17
1,2,2,21,245,2,16,5,20,334,2117,7,27019,12854,8,1611,4,35,1,372,20,13,10.0,202206030349,0,5,17
1,5,2,16,258,2,16,5,19,124,2117,7,11939,22784,8,1036,4,40,1,312,43,18,10.0,202206050817,1,0,16
1,3,2,46,354,2,11,8,29,213,1603,7,20072,13082,8,1220,4,62,1,280,49,17,10.0,202206071201,0,0,11
1,8,2,30,113,5,30,3,35,123,1403,7,21324,18327,8,1031,5,17,1,141,14,17,10.0,202206090322,0,0,17
1,3,2,16,210,2,14,6,23,357,2469,7,17020,17973,8,1036,4,38,1,312,43,18,10.0,202206070220,0,2,10
1,9,2,45,371,5,23,6,28,356,2117,7,35898,15879,6,1798,4,46,1,250,49,17,10.0,202206040305,1,0,11
1,2,2,46,354,2,30,3,13,272,1199,3,25939,16157,4,1236,3,22,1,213,18,23,0.0,202206041140,0,5,17
1,3,2,18,157,2,30,3,13,211,2397,7,18937,17376,8,1613,5,59,1,212,47,14,10.0,202206030918,0,5,17
1,3,4,33,319,3,32,6,21,229,2117,7,11212,21673,8,1518,4,34,1,114,43,18,10.0,202206040843,0,6,17
1,3,2,18,152,2,17,4,30,328,1186,7,33422,19818,8,1036,4,38,1,312,43,18,10.0,202206080214,0,0,10
1,3,2,32,179,5,31,3,20,248,2117,7,31539,22208,7,1061,3,22,1,213,18,23,0.0,202206040359,0,6,17
1,7,2,46,219,2,17,4,20,173,1744,7,11911,13930,8,1036,4,64,1,312,43,18,10.0,202206060123,0,0,12
1,7,2,41,299,2,31,3,21,151,2117,7,23945,16738,8,1611,4,50,1,372,20,13,10.0,202206030924,0,7,17
1,3,2,41,106,2,11,8,29,109,2117,3,16509,19234,8,2010,5,34,1,162,47,14,10.0,202206030550,0,2,17
1,7,2,18,368,2,32,6,32,187,2469,7,36161,14401,10,1382,4,14,1,301,47,14,10.0,202206050307,0,8,17
1,2,2,46,316,2,19,6,30,228,1505,7,21493,15213,8,1036,4,40,1,312,43,18,10.0,202206070450,0,2,11
1,8,2,21,424,5,30,3,35,319,1656,6,13712,12213,5,1236,3,13,1,213,18,23,0.0,202206091147,1,9,17
1,2,2,18,409,2,16,5,13,168,2117,7,21043,21601,8,1518,4,54,1,114,43,18,10.0,202206050403,1,0,12
1,3,4,45,371,5,11,8,23,242,2401,7,17656,21263,8,2035,4,21,1,168,43,18,10.0,202206031125,0,5,17
1,2,3,29,389,2,16,5,13,168,2032,7,11978,11346,8,1244,5,12,1,106,39,15,10.0,202206070553,0,9,17
1,7,2,17,343,5,32,6,20,215,2117,7,26227,10397,8,2066,4,34,1,114,43,18,10.0,202206080938,0,9,17
1,8,2,18,297,5,30,3,13,319,2032,6,19358,11735,8,2006,5,65,1,350,39,23,0.0,202206071101,0,8,17
1,5,2,41,106,2,34,7,19,308,2117,7,15634,15619,8,1535,4,40,1,168,43,18,10.0,202206030725,0,7,17
1,3,2,24,431,5,17,4,30,328,1186,7,27588,16615,8,1837,4,38,1,152,49,23,0.0,202206041218,0,9,17
1,5,2,27,162,5,23,6,20,142,2401,7,31634,20549,6,1569,4,46,1,301,47,14,10.0,202206051038,0,3,17
1,2,2,29,207,4,34,7,20,313,1815,7,24531,23005,7,1574,3,54,1,213,18,23,0.0,202206060815,0,4,11
1,8,2,27,162,5,11,8,32,216,1186,7,33607,16714,8,1518,4,28,1,114,43,18,10.0,202206081235,0,9,17
1,9,2,45,371,5,21,4,12,310,2231,7,19352,12774,8,1036,4,64,1,312,43,18,10.0,202206071012,1,0,13
1,7,2,13,237,2,32,6,32,323,2401,7,11651,13255,8,1291,4,62,1,168,43,18,10.0,202206040903,1,0,12
1,4,3,30,113,5,11,8,32,216,2438,6,22763,15053,8,1173,5,67,1,162,47,14,10.0,202206050723,0,2,17
1,3,2,24,431,5,16,5,20,202,1269,7,31996,10724,10,1403,4,16,1,174,16,18,10.0,202206030432,0,8,17
1,2,3,18,297,5,21,4,12,310,1171,7,15266,16683,8,1316,4,28,1,347,26,20,10.0,202206070652,1,0,13
1,5,2,27,162,5,26,7,28,354,2385,7,19352,12774,8,1036,4,12,1,312,43,18,10.0,202206091226,1,0,15
1,7,2,18,342,2,32,6,20,229,1656,7,33845,19278,10,1802,4,16,1,181,26,20,10.0,202206060807,0,6,17
1,5,2,16,120,4,17,4,20,173,2289,7,17020,17973,8,1036,4,28,1,312,43,18,10.0,202206060401,0,5,17
1,6,4,33,319,3,27,2,11,151,2117,7,26573,18611,5,1413,3,59,1,213,18,23,0.0,202206030822,0,9,17
1,5,2,17,306,2,30,3,20,263,1539,7,27088,10449,8,2013,5,35,1,256,19,18,10.0,202206040358,1,4,17
1,8,2,20,441,2,16,5,20,220,2168,6,22744,12947,8,1612,5,38,1,246,47,14,10.0,202206031036,0,5,17
1,8,2,21,220,5,32,6,32,188,1560,7,28290,13224,8,1036,4,28,1,312,43,18,10.0,202206040934,0,4,15
1,5,2,17,343,5,16,5,21,333,2239,7,26227,10397,8,2066,4,12,1,114,43,18,10.0,202206090924,1,0,12
1,7,2,13,237,2,31,3,21,298,2177,7,14584,17683,5,1236,3,50,1,213,18,23,0.0,202206070721,0,9,17
1,3,4,33,319,3,34,7,20,137,2117,7,31706,12646,8,1036,4,54,1,312,43,18,10.0,202206060910,1,0,15
1,3,2,26,353,2,34,7,21,115,1505,4,20464,16715,5,1041,5,53,1,246,47,14,10.0,202206050324,1,3,11
1,3,4,32,179,5,17,4,30,328,1505,7,31634,20549,6,1569,4,46,1,301,47,14,10.0,202206050919,0,0,15
1,3,2,23,262,4,30,3,13,145,2271,7,23936,12234,8,1558,4,13,1,298,49,17,10.0,202206070836,0,6,17
1,7,2,19,323,2,16,5,35,191,1171,7,16086,22365,8,1036,4,12,1,312,43,18,10.0,202206040312,0,0,11
1,3,2,18,228,2,11,8,29,109,1656,6,20867,21731,8,1769,5,28,1,240,12,29,10.0,202206050248,0,2,11
1,8,2,21,200,4,30,3,28,278,1555,4,14584,17683,5,1236,3,22,1,213,18,23,0.0,202206080718,0,8,17
1,5,2,16,210,2,34,7,20,322,1815,7,26141,16570,5,1696,4,53,1,349,45,18,10.0,202206090815,1,4,17
1,8,2,20,328,5,34,7,20,153,2417,6,32843,23434,3,1557,5,38,1,190,47,14,10.0,202206040527,0,8,17
1,3,4,20,170,4,32,6,29,207,2353,7,11939,22784,8,1036,4,54,1,312,43,18,10.0,202206050818,0,6,17
1,5,2,26,329,2,34,7,35,137,1656,7,34227,23444,8,1220,4,17,1,280,49,17,10.0,202206090239,1,0,12
1,7,2,45,326,2,16,5,35,191,2231,7,33968,13470,8,1036,4,54,1,312,43,18,10.0,202206050122,0,9,17
1,3,2,46,201,2,32,6,32,187,1560,7,14389,13223,8,1837,4,28,1,152,49,17,10.0,202206031115,0,9,17
1,5,2,39,429,5,34,7,20,153,1815,7,25802,18286,8,1037,4,26,1,327,12,29,10.0,202206040514,0,5,17
1,3,2,41,135,5,19,6,30,228,1505,7,28184,13943,2,1619,4,53,1,257,49,17,10.0,202206031021,0,7,17
1,7,2,18,365,2,34,7,19,224,2117,4,34458,12739,8,1114,5,35,1,162,47,14,10.0,202206090740,0,9,17
1,9,2,19,348,2,34,7,28,280,2117,7,11871,10243,3,1220,4,54,1,280,49,23,0.0,202206070749,1,0,13
1,7,2,16,210,2,34,7,20,217,2401,7,22719,17754,8,1518,4,35,1,114,43,18,10.0,202206040912,1,0,13
1,7,2,30,113,5,31,3,21,298,2177,7,21812,18340,8,2066,4,22,1,114,43,18,10.0,202206031023,0,0,11
1,8,2,16,310,2,11,8,32,301,2401,3,11206,10299,5,1327,3,35,1,213,18,23,0.0,202206080912,0,1,11
1,3,2,20,372,5,31,3,21,210,1673,7,11844,15689,10,1217,4,16,1,263,46,15,10.0,202206031125,0,2,11
1,5,2,18,297,5,34,7,20,137,2117,7,33599,16062,8,2066,4,26,1,114,43,18,10.0,202206081033,0,2,11
1,5,2,20,170,4,31,3,21,151,2032,6,14584,17683,5,1236,3,13,1,213,18,23,0.0,202206081021,0,4,17
1,9,2,45,361,2,32,6,20,222,1555,7,10653,13957,8,1036,4,42,1,312,43,18,10.0,202206060749,1,0,16
1,5,2,27,162,5,34,7,20,322,1815,7,35422,13904,8,1537,4,26,1,197,46,15,10.0,202206050823,0,0,13
1,7,2,32,179,5,30,3,13,145,2356,6,31092,10831,3,1082,5,17,1,336,44,17,10.0,202206030638,0,7,17
1,7,2,34,278,5,16,5,13,292,1891,7,13230,11588,4,1516,3,54,1,357,19,18,10.0,202206081205,0,2,17
1,8,2,16,425,2,21,4,12,310,1171,7,28511,14399,8,1036,4,17,1,312,43,18,10.0,202206091110,0,0,15
1,5,2,13,191,4,21,4,12,310,1171,7,13246,12652,8,1753,5,67,1,325,26,20,10.0,202206030401,0,9,17
1,8,3,29,111,2,16,5,28,240,2231,7,33937,12951,5,1350,3,35,1,213,18,23,0.0,202206090941,1,0,11
